Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
533755,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-11-18 14:25:00,1.65,15571.0,United Kingdom
560224,85049D,BRIGHT BLUES RIBBONS ,3,2011-07-15 16:06:00,1.25,14572.0,United Kingdom
547918,46000S,POLYESTER FILLER PAD 40x40cm,14,2011-03-28 12:49:00,1.45,15249.0,United Kingdom
575087,22961,JAM MAKING SET PRINTED,1,2011-11-08 13:57:00,1.45,16549.0,United Kingdom
576213,23265,SET OF 3 WOODEN TREE DECORATIONS,3,2011-11-14 12:47:00,1.25,18117.0,United Kingdom
493720,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-01-06 10:20:00,2.55,17675.0,United Kingdom
507259,47566B,TEA TIME PARTY BUNTING,25,2010-05-07 12:11:00,4.65,15738.0,United Kingdom
518375,22273,FELTCRAFT DOLL MOLLY,6,2010-08-08 10:46:00,2.95,13488.0,United Kingdom
523647,21508,VINTAGE KID DOLLY CARD ,12,2010-09-23 12:33:00,0.42,14507.0,United Kingdom
532103,22728,ALARM CLOCK BAKELIKE PINK,8,2010-11-10 16:21:00,3.75,13418.0,United Kingdom
559876,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-07-13 11:09:00,0.85,15752.0,United Kingdom
575128,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-08 14:27:00,4.95,16837.0,United Kingdom
574956,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-11-08 09:54:00,0.29,16732.0,United Kingdom
551775,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-05-04 11:21:00,9.95,12886.0,United Kingdom
544162,84836,ZINC METAL HEART DECORATION,8,2011-02-16 13:00:00,1.25,14959.0,United Kingdom
540033,22064,PINK DOUGHNUT TRINKET POT ,2,2011-01-04 14:12:00,1.65,13680.0,United Kingdom
525828,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2010-10-07 11:53:00,1.25,16928.0,United Kingdom
512827,22384,LUNCH BAG PINK RETROSPOT,20,2010-06-18 11:34:00,1.65,15981.0,United Kingdom
561897,79321,CHILLI LIGHTS,4,2011-07-31 15:24:00,5.75,17841.0,United Kingdom
575733,22025,RING OF ROSES BIRTHDAY CARD,12,2011-11-11 08:33:00,0.42,13810.0,Germany
533187,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2010-11-16 14:45:00,2.55,16782.0,United Kingdom
494808,21900,"KEY FOB , SHED",1,2010-01-18 16:09:00,0.65,17231.0,United Kingdom
534804,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-11-24 12:24:00,2.55,12356.0,Portugal
580317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-12-02 15:29:00,2.95,13458.0,United Kingdom
552451,22722,SET OF 6 SPICE TINS PANTRY DESIGN,18,2011-05-09 13:59:00,3.95,14543.0,United Kingdom
566289,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-09-11 15:20:00,2.55,15601.0,United Kingdom
543273,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-02-06 11:29:00,2.55,16456.0,United Kingdom
516876,21498,RED SPOTS  WRAP ,25,2010-07-23 13:29:00,0.42,12935.0,United Kingdom
516302,21463,MIRRORED DISCO BALL ,2,2010-07-19 13:02:00,5.95,14062.0,United Kingdom
556486,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-06-12 13:22:00,0.19,17422.0,United Kingdom
536404,21062,PARTY INVITES SPACEMAN,12,2010-12-01 11:29:00,0.85,16218.0,United Kingdom
565931,20676,RED RETROSPOT BOWL,8,2011-09-08 10:35:00,1.25,12683.0,France
519609,84845C,CARNATION SQUARE HANDY TIN,1,2010-08-18 16:39:00,1.25,17585.0,United Kingdom
574826,20654,FIRST CLASS LUGGAGE TAG ,1,2011-11-07 10:58:00,1.25,15870.0,United Kingdom
570669,23543,WALL ART KEEP CALM ,4,2011-10-11 14:37:00,8.25,15955.0,United Kingdom
516452,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-07-20 13:17:00,9.95,13154.0,United Kingdom
562560,23171,REGENCY TEA PLATE GREEN ,12,2011-08-05 17:12:00,1.65,14156.0,EIRE
526183,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-10-10 11:53:00,3.95,14127.0,United Kingdom
513109,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-06-21 16:07:00,1.95,17192.0,United Kingdom
514461,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2010-07-02 12:41:00,0.65,17841.0,United Kingdom
509156,35646,VINTAGE BEAD PINK EVENING BAG,2,2010-05-20 13:28:00,4.25,15025.0,United Kingdom
580054,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,8,2011-12-01 13:08:00,0.39,18122.0,United Kingdom
569417,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,24,2011-10-04 10:29:00,1.65,17629.0,United Kingdom
539586,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,2010-12-20 13:08:00,1.95,14298.0,United Kingdom
533489,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2010-11-17 13:14:00,2.95,14966.0,United Kingdom
537692,22059,CERAMIC STRAWBERRY DESIGN MUG,6,2010-12-08 10:40:00,1.49,14796.0,United Kingdom
557251,22814,CARD PARTY GAMES ,24,2011-06-17 16:07:00,0.42,14085.0,United Kingdom
516326,22702,BLACK AND WHITE CAT BOWL,6,2010-07-19 15:49:00,2.1,17515.0,United Kingdom
578059,23331,DECORATIVE WICKER HEART SMALL,48,2011-11-22 15:15:00,0.63,13940.0,United Kingdom
577495,22564,ALPHABET STENCIL CRAFT,1,2011-11-20 12:20:00,1.25,14704.0,United Kingdom
528633,22498,WOODEN REGATTA BUNTING,1,2010-10-24 11:25:00,5.95,13544.0,United Kingdom
573501,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-10-31 12:02:00,2.95,18055.0,United Kingdom
575959,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,2011-11-13 12:27:00,2.08,14547.0,United Kingdom
530281,22427,ENAMEL FLOWER JUG CREAM,1,2010-11-02 12:05:00,5.95,14527.0,United Kingdom
496644,21642,ASSORTED TUTTI FRUTTI PEN,3,2010-02-03 11:58:00,0.85,15003.0,United Kingdom
537463,POST,POSTAGE,4,2010-12-07 10:08:00,18.0,12681.0,France
509156,22038,BOTANICAL LAVENDER GIFT WRAP ,25,2010-05-20 13:28:00,0.42,15025.0,United Kingdom
576833,22266,EASTER DECORATION HANGING BUNNY,64,2011-11-16 15:08:00,0.19,17434.0,United Kingdom
498416,21621,VINTAGE UNION JACK BUNTING,2,2010-02-18 16:16:00,8.5,14783.0,United Kingdom
574308,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2011-11-03 16:45:00,3.75,16409.0,United Kingdom
509668,21746,SMALL RED RETROSPOT WINDMILL,4,2010-05-25 12:03:00,1.25,14049.0,United Kingdom
501812,22478,BIRDHOUSE GARDEN MARKER ,10,2010-03-19 14:47:00,1.25,14327.0,United Kingdom
503447,21787,RAIN PONCHO WITH RED SPOTS,24,2010-04-01 10:57:00,0.85,14916.0,United Kingdom
579666,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-11-30 12:31:00,2.1,14893.0,United Kingdom
573576,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
533152,20622,VIPPASSPORT COVER ,2,2010-11-16 13:57:00,2.1,15005.0,United Kingdom
496529,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2010-02-02 12:45:00,2.95,12848.0,United Kingdom
549522,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-04-08 15:34:00,2.95,16873.0,United Kingdom
519899,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2010-08-22 13:11:00,2.25,12450.0,Spain
579553,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-11-30 10:54:00,1.25,14156.0,EIRE
530020,21166,COOK WITH WINE METAL SIGN ,1,2010-11-01 10:52:00,1.95,17975.0,United Kingdom
518065,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-08-04 12:41:00,1.06,14298.0,United Kingdom
546791,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-17 10:38:00,1.65,17716.0,United Kingdom
571280,20728,LUNCH BAG CARS BLUE,2,2011-10-16 13:08:00,1.65,18122.0,United Kingdom
532010,21986,PACK OF 12 PINK POLKADOT TISSUES,12,2010-11-10 12:42:00,0.29,17321.0,United Kingdom
506456,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,3,2010-04-29 19:08:00,1.65,15015.0,United Kingdom
543125,21363,HOME SMALL WOOD LETTERS,2,2011-02-03 14:41:00,4.95,17214.0,United Kingdom
550447,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-04-18 12:36:00,9.95,16033.0,United Kingdom
578068,23090,VINTAGE GLASS T-LIGHT HOLDER,8,2011-11-22 15:45:00,0.83,14505.0,United Kingdom
532647,20767,BLUE PAISLEY JOURNAL ,2,2010-11-14 10:11:00,2.55,17243.0,United Kingdom
574892,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-11-07 14:40:00,1.25,14700.0,United Kingdom
553375,22982,PANTRY PASTRY BRUSH,12,2011-05-16 14:53:00,1.25,14911.0,EIRE
514467,22355,CHARLOTTE BAG SUKI DESIGN,2,2010-07-02 12:55:00,0.85,15034.0,United Kingdom
503951,21503,TOYBOX  WRAP ,25,2010-04-08 15:41:00,0.42,15062.0,United Kingdom
575972,22600,CHRISTMAS RETROSPOT STAR WOOD,6,2011-11-13 13:01:00,0.85,14499.0,United Kingdom
520344,20674,GREEN SPOTTY BOWL,12,2010-08-25 13:05:00,1.25,13680.0,United Kingdom
561114,21914,BLUE HARMONICA IN BOX ,12,2011-07-25 12:12:00,1.25,14775.0,United Kingdom
554549,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-05-25 09:57:00,8.95,12747.0,United Kingdom
511548,21213,PACK OF 72 SKULL CAKE CASES,24,2010-06-09 09:05:00,0.55,14388.0,United Kingdom
529342,21259,VICTORIAN SEWING BOX SMALL ,2,2010-10-27 16:41:00,5.95,18060.0,United Kingdom
536557,85232B,SET OF 3 BABUSHKA STACKING TINS,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom
573399,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-10-30 15:35:00,0.79,13949.0,United Kingdom
546770,22269,EGG CUP NATURAL CHICKEN,8,2011-03-16 15:17:00,1.25,12523.0,France
489855,20725,LUNCH BAG RED SPOTTY,3,2009-12-02 14:34:00,1.65,16987.0,United Kingdom
500340,15060B,FAIRY CAKE DESIGN UMBRELLA,3,2010-03-07 14:25:00,3.75,13561.0,United Kingdom
564061,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-08-22 14:38:00,1.65,14505.0,United Kingdom
568712,23321,SMALL WHITE HEART OF WICKER,1,2011-09-28 15:50:00,1.65,17841.0,United Kingdom
517673,21577,SAVE THE PLANET COTTON TOTE BAG,6,2010-07-30 16:50:00,2.25,12733.0,USA
540971,20675,BLUE POLKADOT BOWL,8,2011-01-12 14:10:00,1.25,12383.0,Belgium
532905,21642,ASSORTED TUTTI FRUTTI PEN,6,2010-11-15 11:49:00,0.85,17811.0,United Kingdom
543191,22379,RECYCLING BAG RETROSPOT ,1,2011-02-04 11:54:00,2.1,13137.0,United Kingdom
527124,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,66,2010-10-14 19:46:00,3.81,14088.0,United Kingdom
527942,22679,"FRENCH BLUE METAL DOOR SIGN, 4",5,2010-10-19 14:30:00,1.25,14469.0,United Kingdom
510291,20750,RED/WHITE DOT MINI CASES,4,2010-05-28 11:47:00,7.95,13338.0,United Kingdom
551338,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-04-27 17:03:00,0.95,15581.0,United Kingdom
577314,22562,MONSTERS STENCIL CRAFT,12,2011-11-18 13:23:00,1.25,12444.0,Norway
576251,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-14 13:51:00,0.95,16207.0,United Kingdom
554949,22660,DOORMAT I LOVE LONDON,2,2011-05-27 14:44:00,7.95,14092.0,United Kingdom
541974,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-01-24 14:16:00,1.45,14541.0,United Kingdom
533969,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2010-11-19 13:16:00,2.95,18022.0,United Kingdom
560047,85049C,ROMANTIC PINKS RIBBONS ,1,2011-07-14 15:01:00,1.25,17259.0,United Kingdom
549054,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-04-06 10:21:00,3.95,17719.0,United Kingdom
570598,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-10-11 11:55:00,4.15,14175.0,United Kingdom
577557,23415,HOME SWEET HOME HOOK,3,2011-11-20 15:36:00,1.65,15426.0,United Kingdom
551649,21747,SMALL SKULL WINDMILL,48,2011-05-03 12:02:00,1.05,12643.0,France
528694,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2010-10-24 13:01:00,0.65,15059.0,United Kingdom
572472,22536,MAGIC DRAWING SLATE PURDEY,24,2011-10-24 13:34:00,0.42,14139.0,United Kingdom
521223,22379,RECYCLING BAG RETROSPOT ,5,2010-09-03 10:43:00,2.1,17454.0,United Kingdom
529597,21249,WOODLAND  HEIGHT CHART STICKERS ,12,2010-10-29 08:48:00,2.95,17675.0,United Kingdom
490053,21790,VINTAGE SNAP CARDS,12,2009-12-03 13:17:00,0.85,14057.0,United Kingdom
527972,22817,CARD SUKI BIRTHDAY,12,2010-10-20 10:10:00,0.42,15608.0,United Kingdom
525700,22588,CARD HOLDER GINGHAM HEART,2,2010-10-06 12:42:00,2.55,16746.0,United Kingdom
530753,22079,RIBBON REEL HEARTS DESIGN ,10,2010-11-04 11:56:00,1.65,12949.0,United Kingdom
557268,22035,VINTAGE CARAVAN GREETING CARD ,24,2011-06-19 11:26:00,0.42,13097.0,United Kingdom
533969,21491,SET OF THREE VINTAGE GIFT WRAPS,4,2010-11-19 13:16:00,1.95,18022.0,United Kingdom
566674,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-14 11:41:00,1.45,15105.0,United Kingdom
520059,20711,JUMBO BAG TOYS ,3,2010-08-23 15:44:00,1.95,15003.0,United Kingdom
553417,23173,REGENCY TEAPOT ROSES ,2,2011-05-17 10:08:00,9.95,13871.0,United Kingdom
511025,21077,SET/20 WOODLAND PAPER NAPKINS ,2,2010-06-06 09:49:00,0.85,17377.0,United Kingdom
545558,82580,BATHROOM METAL SIGN,25,2011-03-03 15:31:00,0.55,17873.0,United Kingdom
561043,22626,BLACK KITCHEN SCALES,1,2011-07-24 12:20:00,8.5,15708.0,United Kingdom
570459,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-10-10 15:42:00,0.85,15801.0,United Kingdom
537830,84971S,SMALL HEART FLOWERS HOOK ,24,2010-12-08 14:46:00,0.85,13649.0,United Kingdom
536408,22553,PLASTERS IN TIN SKULLS,12,2010-12-01 11:41:00,1.65,14307.0,United Kingdom
548468,22360,GLASS JAR ENGLISH CONFECTIONERY,5,2011-03-31 12:28:00,2.95,14818.0,United Kingdom
490978,20670,VIP HOLIDAY PURSE,1,2009-12-08 16:43:00,2.95,17329.0,United Kingdom
569524,23118,PARISIENNE JEWELLERY DRAWER ,1,2011-10-04 14:42:00,7.5,14506.0,United Kingdom
527890,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-19 12:15:00,1.25,17365.0,United Kingdom
556111,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-06-09 09:16:00,0.55,13004.0,United Kingdom
534870,22079,RIBBON REEL HEARTS DESIGN ,5,2010-11-24 14:29:00,1.65,17601.0,United Kingdom
563950,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2011-08-22 10:39:00,0.85,12471.0,Germany
571641,23574,PACKING CHARGE,1,2011-10-18 12:07:00,7.5,17135.0,United Kingdom
539840,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2010-12-22 14:28:00,0.85,12383.0,Belgium
530295,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-11-02 12:35:00,1.65,14480.0,United Kingdom
510192,82567,"AIRLINE LOUNGE,METAL SIGN",1,2010-05-27 18:13:00,2.1,17841.0,United Kingdom
546782,21259,VICTORIAN SEWING BOX SMALL ,2,2011-03-17 09:13:00,5.95,15291.0,United Kingdom
577317,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-18 13:33:00,2.1,16426.0,United Kingdom
512566,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,24,2010-06-16 14:36:00,2.1,13346.0,United Kingdom
565243,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-09-02 10:20:00,0.85,16735.0,United Kingdom
511476,15056N,EDWARDIAN PARASOL NATURAL,3,2010-06-08 13:37:00,5.95,15311.0,United Kingdom
524715,82580,BATHROOM METAL SIGN,12,2010-09-30 13:08:00,0.55,13966.0,United Kingdom
575937,21498,RED RETROSPOT WRAP ,25,2011-11-13 11:24:00,0.42,12935.0,United Kingdom
517980,22218,CAKE STAND LACE WHITE,3,2010-08-03 14:42:00,4.25,14219.0,United Kingdom
552624,47566,PARTY BUNTING,2,2011-05-10 12:53:00,4.95,14505.0,United Kingdom
537672,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-08 09:30:00,7.95,13050.0,United Kingdom
545530,22046,TEA PARTY  WRAPPING PAPER ,25,2011-03-03 13:45:00,0.42,17416.0,United Kingdom
516196,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-07-19 10:07:00,1.25,14758.0,United Kingdom
578541,21531,RED RETROSPOT SUGAR JAM BOWL,5,2011-11-24 15:01:00,2.55,14277.0,France
568193,22961,JAM MAKING SET PRINTED,4,2011-09-25 14:37:00,1.45,17107.0,United Kingdom
490134,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2009-12-03 18:41:00,1.25,17372.0,United Kingdom
550989,22090,PAPER BUNTING RETROSPOT,9,2011-04-21 18:22:00,2.95,13969.0,United Kingdom
572935,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-10-27 10:26:00,0.29,14189.0,United Kingdom
565114,22536,MAGIC DRAWING SLATE PURDEY,24,2011-09-01 11:15:00,0.42,13588.0,United Kingdom
501714,21454,PAINTED PINK RABBIT ,12,2010-03-19 10:22:00,0.85,17581.0,United Kingdom
495308,21485,RED SPOT HEART HOT WATER BOTTLE,2,2010-01-22 14:14:00,4.95,15863.0,United Kingdom
493926,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-01-08 11:28:00,3.75,13854.0,United Kingdom
505466,15036,ASSORTED COLOURS SILK FAN,48,2010-04-22 11:59:00,0.75,14000.0,United Kingdom
565116,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,2011-09-01 11:30:00,0.83,13089.0,United Kingdom
564135,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-08-23 11:12:00,7.5,16550.0,United Kingdom
533004,46000M,POLYESTER FILLER PAD 45x45cm,5,2010-11-15 15:03:00,1.55,17231.0,United Kingdom
568069,22630,DOLLY GIRL LUNCH BOX,12,2011-09-23 14:05:00,1.95,13336.0,United Kingdom
500330,84830,LARGE ENGLISH ARBORETUM,1,2010-03-07 13:00:00,16.95,17236.0,United Kingdom
524155,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2010-09-27 16:00:00,8.5,14911.0,EIRE
573323,21380,WOODEN HAPPY BIRTHDAY GARLAND,5,2011-10-30 10:54:00,2.95,15708.0,United Kingdom
536003,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-11-29 14:36:00,0.55,16049.0,United Kingdom
545226,85213,MINI  ZINC GARDEN DECORATIONS ,24,2011-03-01 09:33:00,0.85,12428.0,Finland
526176,21915,RED  HARMONICA IN BOX ,1,2010-10-10 11:32:00,1.25,13838.0,United Kingdom
573406,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-30 15:57:00,2.95,14112.0,United Kingdom
521767,22066,LOVE HEART TRINKET POT,2,2010-09-08 11:56:00,1.45,15752.0,United Kingdom
526214,75049L,LARGE CIRCULAR MIRROR MOBILE,6,2010-10-10 14:17:00,1.25,12749.0,United Kingdom
552176,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-06 13:25:00,0.55,17516.0,United Kingdom
572726,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,2011-10-25 15:19:00,3.75,16056.0,United Kingdom
554999,48111,DOORMAT 3 SMILEY CATS,1,2011-05-29 15:44:00,7.95,15547.0,United Kingdom
526747,85044,RED REINDEER STRING OF 20 LIGHTS,4,2010-10-13 09:32:00,4.95,16625.0,United Kingdom
508654,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-05-17 15:54:00,1.25,15296.0,United Kingdom
559548,51014C,"FEATHER PEN,COAL BLACK",24,2011-07-10 15:17:00,0.39,17997.0,United Kingdom
544586,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-02-21 15:04:00,4.95,17338.0,United Kingdom
536796,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2010-12-02 15:46:00,0.85,15574.0,United Kingdom
560732,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2,2011-07-20 14:55:00,0.83,14056.0,United Kingdom
533578,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-11-18 11:09:00,3.75,16905.0,United Kingdom
548984,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,4,2011-04-05 12:37:00,0.65,14546.0,United Kingdom
570638,23085,ANTIQUE SILVER BAUBLE LAMP  ,2,2011-10-11 12:36:00,10.4,17888.0,United Kingdom
572452,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-10-24 12:36:00,0.65,12921.0,United Kingdom
512532,47480,HANGING PHOTO CLIP ROPE LADDER,24,2010-06-16 12:01:00,1.65,16253.0,United Kingdom
499897,85230G,ORANGE VOTIVE CANDLE,48,2010-03-03 11:53:00,0.21,14298.0,United Kingdom
566604,22119,PEACE WOODEN BLOCK LETTERS,2,2011-09-13 16:26:00,6.95,16279.0,United Kingdom
493983,84991,60 TEATIME FAIRY CAKE CASES,120,2010-01-10 12:13:00,0.42,13762.0,United Kingdom
508731,21361,LOVE LARGE WOOD LETTERS ,1,2010-05-18 10:09:00,12.75,15227.0,United Kingdom
500356,21875,KINGS CHOICE MUG,1,2010-03-07 15:34:00,1.25,16984.0,United Kingdom
523942,48194,DOORMAT HEARTS,2,2010-09-26 11:10:00,7.95,14532.0,United Kingdom
572566,84596G,SMALL CHOCOLATES PINK BOWL,16,2011-10-25 10:17:00,0.42,13050.0,United Kingdom
570467,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-10-10 16:06:00,2.08,12607.0,USA
515704,22048,BIRTHDAY BANQUET GIFT WRAP,25,2010-07-14 12:31:00,0.42,14640.0,United Kingdom
533750,35095B,RED VICTORIAN FABRIC OVAL BOX,12,2010-11-18 14:17:00,0.42,15571.0,United Kingdom
554520,22134,MINI LADLE LOVE HEART RED ,1,2011-05-24 17:03:00,0.42,17841.0,United Kingdom
533500,22630,DOLLY GIRL LUNCH BOX,6,2010-11-17 13:49:00,1.95,15727.0,United Kingdom
571724,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-10-19 08:20:00,0.39,12572.0,Germany
506964,21866,UNION JACK FLAG LUGGAGE TAG,3,2010-05-05 12:31:00,1.25,17920.0,United Kingdom
555241,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-06-01 13:32:00,7.95,14377.0,United Kingdom
557669,23084,RABBIT NIGHT LIGHT,24,2011-06-22 09:43:00,1.79,12674.0,France
543040,21967,PACK OF 12 SKULL TISSUES,1,2011-02-02 17:06:00,0.29,17337.0,United Kingdom
532757,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-11-14 13:42:00,0.55,17288.0,United Kingdom
537202,22147,FELTCRAFT BUTTERFLY HEARTS,1,2010-12-05 14:25:00,1.45,14506.0,United Kingdom
530299,35970,ZINC FOLKART SLEIGH BELLS,6,2010-11-02 12:48:00,1.69,14449.0,United Kingdom
547073,22436,12 COLOURED PARTY BALLOONS,10,2011-03-20 14:23:00,0.65,17211.0,United Kingdom
515427,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-07-12 13:45:00,2.95,13044.0,United Kingdom
512659,22491,PACK OF 12 COLOURED PENCILS,12,2010-06-17 11:26:00,0.85,17884.0,United Kingdom
496062,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-01-28 15:43:00,4.95,13615.0,United Kingdom
575952,23206,LUNCH BAG APPLE DESIGN,2,2011-11-13 11:55:00,1.65,16015.0,United Kingdom
573300,21877,HOME SWEET HOME MUG,2,2011-10-28 16:10:00,1.65,16049.0,United Kingdom
494797,22271,FELTCRAFT DOLL ROSIE,1,2010-01-18 14:23:00,2.95,18036.0,United Kingdom
538086,22178,VICTORIAN GLASS HANGING T-LIGHT,30,2010-12-09 14:44:00,1.25,12872.0,United Kingdom
550318,22766,PHOTO FRAME CORNICE,4,2011-04-17 12:25:00,2.95,16085.0,United Kingdom
533982,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,4,2010-11-19 13:43:00,12.75,17861.0,United Kingdom
574258,22624,IVORY KITCHEN SCALES,1,2011-11-03 13:50:00,8.5,16891.0,United Kingdom
538630,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-13 13:25:00,4.65,14565.0,United Kingdom
498047,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-02-16 10:45:00,0.55,13381.0,United Kingdom
532808,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2010-11-14 15:19:00,2.95,15532.0,United Kingdom
528326,22586,FELTCRAFT HAIRBAND PINK AND BLUE,5,2010-10-21 13:07:00,0.85,13195.0,United Kingdom
535994,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-11-29 13:44:00,2.1,15311.0,United Kingdom
576362,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-14 17:11:00,12.75,14755.0,United Kingdom
515096,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-07-08 11:44:00,2.95,16539.0,United Kingdom
573300,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-10-28 16:10:00,2.1,16049.0,United Kingdom
558769,21030,SPACE CADET RED,1,2011-07-03 14:58:00,1.25,17899.0,United Kingdom
514639,21231,SWEETHEART CERAMIC TRINKET BOX,24,2010-07-05 12:38:00,1.25,14680.0,United Kingdom
580307,21588,RETROSPOT GIANT TUBE MATCHES,1,2011-12-02 14:30:00,2.55,12970.0,United Kingdom
554381,22846,BREAD BIN DINER STYLE RED ,2,2011-05-24 11:46:00,16.95,16709.0,United Kingdom
538053,20966,SANDWICH BATH SPONGE,40,2010-12-09 13:34:00,1.25,15856.0,United Kingdom
560695,22190,LOCAL CAFE MUG,48,2011-07-20 12:08:00,1.85,14101.0,United Kingdom
530437,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2010-11-03 11:13:00,2.55,15915.0,United Kingdom
494875,21754,HOME BUILDING BLOCK WORD,18,2010-01-19 12:31:00,5.45,17511.0,United Kingdom
555508,21902,"KEY FOB , FRONT  DOOR ",5,2011-06-03 16:45:00,0.65,16880.0,United Kingdom
513108,90122C,TURQUOISE CRYSTAL+GLASS BRACELET,1,2010-06-21 16:04:00,4.95,14204.0,United Kingdom
524098,21143,ANTIQUE GLASS HEART DECORATION ,36,2010-09-27 12:21:00,1.95,17204.0,United Kingdom
